Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),static:pre-load,static:Bending module speed,static:Test speed,static:Sample name,static:Bending module,static:Bending stress at maximum allowed deflection,static:Bending strength,static:Deformation at bending strength,static:Material Thickness (mm),static:Material
114.977,10.4119,10.4119,10.4119,141.649,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.047,10.4236,10.4236,10.4236,141.239,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.107,10.4336,10.4336,10.4336,141.361,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.167,10.4437,10.4437,10.4437,141.446,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.237,10.4552,10.4552,10.4552,141.631,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.297,10.4652,10.4652,10.4652,141.935,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.367,10.4769,10.4769,10.4769,141.852,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.427,10.4869,10.4869,10.4869,141.755,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.487,10.497,10.497,10.497,141.85,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.547,10.507,10.507,10.507,141.8,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.607,10.517,10.517,10.517,142.086,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.677,10.5286,10.5286,10.5286,142.258,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.747,10.5402,10.5402,10.5402,142.131,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.807,10.5503,10.5503,10.5503,142.304,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.877,10.5619,10.5619,10.5619,142.188,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.937,10.5719,10.5719,10.5719,142.732,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
115.997,10.582,10.582,10.582,142.681,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.067,10.5936,10.5936,10.5936,142.338,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.137,10.6052,10.6052,10.6052,143.069,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.197,10.6153,10.6153,10.6153,142.391,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.267,10.6269,10.6269,10.6269,142.298,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.327,10.637,10.637,10.637,142.794,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.387,10.647,10.647,10.647,142.896,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.457,10.6586,10.6586,10.6586,143.293,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.527,10.6702,10.6702,10.6702,143.193,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.587,10.6803,10.6803,10.6803,142.8,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.657,10.6919,10.6919,10.6919,142.605,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.717,10.702,10.702,10.702,143.185,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.777,10.712,10.712,10.712,143.206,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.847,10.7236,10.7236,10.7236,143.433,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.907,10.7336,10.7336,10.7336,143.293,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
116.977,10.7452,10.7452,10.7452,143.212,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.037,10.7552,10.7552,10.7552,142.929,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.097,10.7653,10.7653,10.7653,143.051,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.157,10.7753,10.7753,10.7753,142.762,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.217,10.7853,10.7853,10.7853,143.166,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.287,10.7969,10.7969,10.7969,143.081,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.357,10.8085,10.8085,10.8085,143.288,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.417,10.8186,10.8186,10.8186,143.29,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.487,10.8303,10.8303,10.8303,143.737,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.547,10.8403,10.8403,10.8403,143.586,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.617,10.852,10.852,10.852,142.921,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.687,10.8636,10.8636,10.8636,143.251,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.757,10.8752,10.8752,10.8752,143.283,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.817,10.8853,10.8853,10.8853,143.154,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.887,10.8969,10.8969,10.8969,143.262,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
117.947,10.907,10.907,10.907,143.38,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.017,10.9186,10.9186,10.9186,143.176,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.087,10.9302,10.9302,10.9302,143.314,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.157,10.9419,10.9419,10.9419,143.053,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.217,10.9519,10.9519,10.9519,143.019,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.287,10.9636,10.9636,10.9636,143.335,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.347,10.9737,10.9737,10.9737,143.402,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.417,10.9853,10.9853,10.9853,143.305,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.487,10.9969,10.9969,10.9969,142.934,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.557,11.0085,11.0085,11.0085,143.4,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.617,11.0186,11.0186,11.0186,143.568,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.687,11.0302,11.0302,11.0302,143.502,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.747,11.0403,11.0403,11.0403,143.323,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.807,11.0503,11.0503,11.0503,143.104,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.877,11.0619,11.0619,11.0619,143.039,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
118.947,11.0736,11.0736,11.0736,143.288,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.007,11.0836,11.0836,11.0836,143.33,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.077,11.0952,11.0952,11.0952,143.304,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.137,11.1053,11.1053,11.1053,143.371,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.197,11.1153,11.1153,11.1153,143.851,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.267,11.1269,11.1269,11.1269,143.76,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.337,11.1386,11.1386,11.1386,144.066,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.407,11.1503,11.1503,11.1503,144.015,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.477,11.1619,11.1619,11.1619,144.342,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.537,11.172,11.172,11.172,144.189,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.597,11.182,11.182,11.182,143.999,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.667,11.1936,11.1936,11.1936,144.241,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.727,11.2036,11.2036,11.2036,144.026,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.797,11.2152,11.2152,11.2152,144.299,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.857,11.2252,11.2252,11.2252,144.182,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.917,11.2353,11.2353,11.2353,144.251,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
119.977,11.2453,11.2453,11.2453,144.548,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.037,11.2553,11.2553,11.2553,144.667,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.107,11.2669,11.2669,11.2669,144.069,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.177,11.2785,11.2785,11.2785,144.112,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.237,11.2886,11.2886,11.2886,144.116,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.307,11.3003,11.3003,11.3003,143.896,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.367,11.3103,11.3103,11.3103,144.159,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.427,11.3203,11.3203,11.3203,144.529,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.497,11.3319,11.3319,11.3319,144.161,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.567,11.3435,11.3435,11.3435,143.928,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.627,11.3536,11.3536,11.3536,144.19,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.697,11.3652,11.3652,11.3652,144.71,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.757,11.3753,11.3753,11.3753,144.526,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.827,11.387,11.387,11.387,144.685,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.897,11.3986,11.3986,11.3986,144.461,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
120.967,11.4102,11.4102,11.4102,144.362,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.027,11.4202,11.4202,11.4202,144.527,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.097,11.4319,11.4319,11.4319,144.143,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.157,11.442,11.442,11.442,144.654,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.217,11.452,11.452,11.452,144.267,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.287,11.4636,11.4636,11.4636,144.077,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.357,11.4752,11.4752,11.4752,144.236,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.417,11.4852,11.4852,11.4852,143.909,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.477,11.4952,11.4952,11.4952,143.862,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.537,11.5053,11.5053,11.5053,143.87,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.597,11.5153,11.5153,11.5153,143.789,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.657,11.5253,11.5253,11.5253,143.303,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.727,11.5369,11.5369,11.5369,143.05,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.797,11.5485,11.5485,11.5485,141.815,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.857,11.5586,11.5586,11.5586,141.195,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.917,11.5686,11.5686,11.5686,141.102,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
121.977,11.5786,11.5786,11.5786,141.533,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.047,11.5903,11.5903,11.5903,142.172,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.117,11.6019,11.6019,11.6019,142.075,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.187,11.6135,11.6135,11.6135,142.05,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.247,11.6236,11.6236,11.6236,142.17,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.317,11.6352,11.6352,11.6352,141.51,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.377,11.6453,11.6453,11.6453,141.769,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.447,11.657,11.657,11.657,141.901,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.517,11.6686,11.6686,11.6686,141.948,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.587,11.6802,11.6802,11.6802,142.025,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.647,11.6903,11.6903,11.6903,142.224,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.717,11.7019,11.7019,11.7019,142.299,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.777,11.712,11.712,11.712,142.336,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.847,11.7236,11.7236,11.7236,142.3,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.917,11.7353,11.7353,11.7353,142.404,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
122.987,11.7469,11.7469,11.7469,142.089,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.047,11.7569,11.7569,11.7569,141.845,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.117,11.7686,11.7686,11.7686,142.028,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.177,11.7786,11.7786,11.7786,142.249,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.247,11.7903,11.7903,11.7903,142.119,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.317,11.8019,11.8019,11.8019,142.029,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.387,11.8136,11.8136,11.8136,142.057,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.447,11.8236,11.8236,11.8236,142.22,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.517,11.8352,11.8352,11.8352,142.569,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.577,11.8453,11.8453,11.8453,142.532,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.647,11.857,11.857,11.857,142.453,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.717,11.8686,11.8686,11.8686,142.155,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.787,11.8802,11.8802,11.8802,142.224,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.847,11.8903,11.8903,11.8903,142.26,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.917,11.9019,11.9019,11.9019,142.648,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
123.977,11.9119,11.9119,11.9119,142.75,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.037,11.922,11.922,11.922,142.224,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.107,11.9336,11.9336,11.9336,142.064,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.177,11.9452,11.9452,11.9452,142.225,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.247,11.9569,11.9569,11.9569,142.769,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.317,11.9686,11.9686,11.9686,142.681,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.377,11.9786,11.9786,11.9786,142.681,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.437,11.9886,11.9886,11.9886,142.696,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.507,12.0002,12.0002,12.0002,142.53,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.577,12.0119,12.0119,12.0119,142.965,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.647,12.0236,12.0236,12.0236,142.484,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.717,12.0352,12.0352,12.0352,142.412,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.777,12.0453,12.0453,12.0453,142.876,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.837,12.0553,12.0553,12.0553,142.746,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.907,12.0669,12.0669,12.0669,142.98,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
124.967,12.0769,12.0769,12.0769,142.993,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.037,12.0886,12.0886,12.0886,142.705,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.107,12.1002,12.1002,12.1002,142.582,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.167,12.1103,12.1103,12.1103,142.171,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.227,12.1203,12.1203,12.1203,142.374,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.287,12.1303,12.1303,12.1303,142.47,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.357,12.1419,12.1419,12.1419,142.625,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.427,12.1535,12.1535,12.1535,142.395,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.487,12.1636,12.1636,12.1636,142.453,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.547,12.1736,12.1736,12.1736,142.613,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.607,12.1836,12.1836,12.1836,142.289,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.677,12.1953,12.1953,12.1953,142.263,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.747,12.2069,12.2069,12.2069,141.99,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.817,12.2186,12.2186,12.2186,141.902,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.877,12.2286,12.2286,12.2286,141.798,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
125.947,12.2402,12.2402,12.2402,141.808,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.007,12.2503,12.2503,12.2503,141.859,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.077,12.2619,12.2619,12.2619,141.818,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.147,12.2736,12.2736,12.2736,142.125,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.217,12.2852,12.2852,12.2852,142.24,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.277,12.2953,12.2953,12.2953,141.9,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.347,12.3069,12.3069,12.3069,141.672,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.407,12.317,12.317,12.317,141.333,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.467,12.327,12.327,12.327,141.48,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.537,12.3386,12.3386,12.3386,141.562,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.607,12.3502,12.3502,12.3502,141.489,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.667,12.3602,12.3602,12.3602,141.341,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.737,12.3719,12.3719,12.3719,141.551,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.797,12.382,12.382,12.382,141.378,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.857,12.392,12.392,12.392,141.483,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.927,12.4036,12.4036,12.4036,141.108,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
126.997,12.4152,12.4152,12.4152,140.841,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.067,12.4269,12.4269,12.4269,140.584,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.137,12.4386,12.4386,12.4386,140.716,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.197,12.4486,12.4486,12.4486,140.76,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.257,12.4586,12.4586,12.4586,140.609,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.327,12.4702,12.4702,12.4702,140.748,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.387,12.4802,12.4802,12.4802,140.622,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.457,12.4919,12.4919,12.4919,141.046,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.527,12.5035,12.5035,12.5035,141.199,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.587,12.5136,12.5136,12.5136,140.838,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.657,12.5253,12.5253,12.5253,141.25,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
127.727,12.5369,12.5369,12.5369,141.144,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
