Time(s),Test time,Traversenweg absolut,Deflection at standard load(%),Compression(%),Nominal Compression(mm),Force applied(N),static:Sample name,static:0.2% Yield Strength (Compressive),static:Maximum compressive strength,static:Total strain stress at maximum compressive strength,static:Compressive stress at maximum strain,static:Compressive Modulus via Hysteresis,static:Compressive Modulus,static:Material Thickness (mm),static:Material
113.234,92.8467,812.159,9.8399,9.8399,2.10347,55009.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.244,92.8567,812.159,9.84265,9.84265,2.10398,55005.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.247,92.86,812.16,9.84354,9.84354,2.10414,55004.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.254,92.8667,812.16,9.84521,9.84521,2.10447,55002.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.264,92.8767,812.16,9.84769,9.84769,2.10497,54999.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.274,92.8867,812.161,9.85016,9.85016,2.10548,54995.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.284,92.8967,812.161,9.85263,9.85263,2.10598,54992.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.294,92.9067,812.162,9.8551,9.8551,2.10648,54989.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.297,92.91,812.162,9.8559,9.8559,2.10665,54988.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.304,92.9167,812.162,9.85753,9.85753,2.10699,54986.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.314,92.9267,812.163,9.85992,9.85992,2.10751,54983.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.324,92.9367,812.163,9.86232,9.86232,2.10801,54979.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.334,92.9467,812.164,9.86472,9.86472,2.1085,54976.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.344,92.9567,812.164,9.86712,9.86712,2.10901,54973.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.347,92.9599,812.165,9.86789,9.86789,2.10917,54972,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.354,92.9667,812.165,9.86946,9.86946,2.10951,54969.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.364,92.9767,812.165,9.87176,9.87176,2.10999,54966.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.374,92.9867,812.166,9.87407,9.87407,2.11049,54962.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.384,92.9967,812.166,9.87637,9.87637,2.11099,54958.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.394,93.0067,812.167,9.87868,9.87868,2.11149,54955.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.397,93.01,812.167,9.87943,9.87943,2.11165,54954,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.404,93.0167,812.167,9.88096,9.88096,2.11198,54951.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.414,93.0267,812.168,9.88323,9.88323,2.11249,54947.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.424,93.0367,812.168,9.8855,9.8855,2.11299,54944.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.434,93.0467,812.169,9.88777,9.88777,2.11347,54940.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.444,93.0567,812.169,9.89004,9.89004,2.11396,54937.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.447,93.0599,812.169,9.89076,9.89076,2.11412,54935.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.454,93.0667,812.17,9.89226,9.89226,2.11447,54933.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.464,93.0767,812.17,9.89446,9.89446,2.11496,54930.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.474,93.0867,812.171,9.89666,9.89666,2.11546,54926.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.484,93.0967,812.171,9.89886,9.89886,2.11596,54923.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.494,93.1067,812.172,9.90106,9.90106,2.11645,54920.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.497,93.1099,812.172,9.90176,9.90176,2.11661,54919.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.504,93.1167,812.172,9.90331,9.90331,2.11695,54917.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.514,93.1267,812.173,9.90558,9.90558,2.11745,54913.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.524,93.1367,812.173,9.90784,9.90784,2.11794,54910.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.534,93.1467,812.174,9.91011,9.91011,2.11844,54907.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.544,93.1567,812.174,9.91238,9.91238,2.11894,54904.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.547,93.1599,812.174,9.9131,9.9131,2.11911,54903.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.554,93.1667,812.175,9.91453,9.91453,2.11946,54900.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.564,93.1767,812.175,9.91662,9.91662,2.11995,54897.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.574,93.1867,812.176,9.91871,9.91871,2.12046,54894.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.584,93.1967,812.176,9.9208,9.9208,2.12096,54891.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.594,93.2067,812.177,9.9229,9.9229,2.12146,54888,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.597,93.2099,812.177,9.92357,9.92357,2.12163,54886.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.604,93.2167,812.177,9.925,9.925,2.12197,54884.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.614,93.2267,812.178,9.92711,9.92711,2.12249,54881.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.624,93.2367,812.178,9.92922,9.92922,2.12299,54877.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.634,93.2467,812.179,9.93134,9.93134,2.12347,54873.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.644,93.2567,812.179,9.93345,9.93345,2.12397,54870.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.647,93.2599,812.179,9.93413,9.93413,2.12413,54869,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.654,93.2667,812.18,9.93555,9.93555,2.12447,54866.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.664,93.2767,812.18,9.93765,9.93765,2.12495,54862.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.674,93.2867,812.181,9.93974,9.93974,2.12543,54858.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.684,93.2967,812.181,9.94184,9.94184,2.12594,54854.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.694,93.3067,812.182,9.94393,9.94393,2.12643,54851,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.697,93.3099,812.182,9.9446,9.9446,2.12659,54849.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.704,93.3167,812.182,9.94598,9.94598,2.12693,54847.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.714,93.3267,812.183,9.94802,9.94802,2.12743,54843.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.724,93.3367,812.183,9.95005,9.95005,2.12793,54840.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.734,93.3467,812.184,9.95208,9.95208,2.12844,54837.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.744,93.3567,812.184,9.95411,9.95411,2.12894,54834.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.754,93.3667,812.185,9.95612,9.95612,2.12945,54831,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.764,93.3767,812.185,9.95811,9.95811,2.12996,54828,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.774,93.3867,812.186,9.96011,9.96011,2.13047,54825,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.784,93.3967,812.186,9.9621,9.9621,2.13097,54822,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.794,93.4067,812.187,9.96409,9.96409,2.13146,54819.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.804,93.4167,812.187,9.96603,9.96603,2.13196,54816.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.814,93.4267,812.188,9.96793,9.96793,2.13246,54813.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.824,93.4367,812.188,9.96984,9.96984,2.13296,54809.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.834,93.4467,812.189,9.97175,9.97175,2.13346,54806.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.844,93.4567,812.189,9.97365,9.97365,2.13396,54803.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.847,93.46,812.189,9.97427,9.97427,2.13413,54802.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.854,93.4667,812.19,9.97562,9.97562,2.13446,54799.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.864,93.4767,812.19,9.97761,9.97761,2.13496,54796.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.874,93.4867,812.191,9.9796,9.9796,2.13546,54793.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.884,93.4967,812.191,9.9816,9.9816,2.13594,54789.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.894,93.5067,812.192,9.98359,9.98359,2.13644,54786.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.897,93.51,812.192,9.98423,9.98423,2.1366,54785.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.904,93.5167,812.192,9.98562,9.98562,2.13694,54783.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.914,93.5267,812.193,9.98767,9.98767,2.13744,54780.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.924,93.5367,812.193,9.98973,9.98973,2.13796,54777.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.934,93.5467,812.194,9.99178,9.99178,2.13844,54773.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.944,93.5567,812.194,9.99383,9.99383,2.13895,54770.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.947,93.56,812.194,9.99451,9.99451,2.13912,54769.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.954,93.5667,812.195,9.996,9.996,2.13947,54767.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.964,93.5767,812.195,9.99822,9.99822,2.13997,54764.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.974,93.5867,812.196,10.0004,10.0004,2.14046,54761,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.984,93.5967,812.196,10.0027,10.0027,2.14098,54757.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.994,93.6067,812.197,10.0049,10.0049,2.14149,54754.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.997,93.61,812.197,10.0056,10.0056,2.14165,54753.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.004,93.6167,812.197,10.0071,10.0071,2.14199,54751.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.014,93.6267,812.198,10.0093,10.0093,2.1425,54747.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.024,93.6367,812.198,10.0114,10.0114,2.14301,54744.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.034,93.6467,812.199,10.0136,10.0136,2.1435,54741.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.044,93.6567,812.199,10.0158,10.0158,2.14399,54738.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.047,93.66,812.2,10.0165,10.0165,2.14416,54737.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.054,93.6667,812.2,10.0181,10.0181,2.1445,54735.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.064,93.6767,812.2,10.0204,10.0204,2.14501,54731.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.074,93.6867,812.201,10.0227,10.0227,2.1455,54728.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.084,93.6967,812.201,10.025,10.025,2.146,54725.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.094,93.7067,812.202,10.0273,10.0273,2.14649,54722.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.097,93.71,812.202,10.028,10.028,2.14665,54721.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.104,93.7167,812.202,10.0297,10.0297,2.14698,54719.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.114,93.7267,812.203,10.0321,10.0321,2.14747,54716,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.124,93.7367,812.203,10.0346,10.0346,2.14797,54712.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.134,93.7467,812.204,10.0371,10.0371,2.14846,54709.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.144,93.7567,812.204,10.0395,10.0395,2.14896,54706,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.147,93.76,812.204,10.0403,10.0403,2.14912,54705,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.154,93.7667,812.205,10.0421,10.0421,2.14946,54702.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.164,93.7767,812.205,10.0448,10.0448,2.14996,54699.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.174,93.7867,812.206,10.0475,10.0475,2.15045,54696.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.184,93.7967,812.206,10.0501,10.0501,2.15096,54693.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.194,93.8067,812.207,10.0528,10.0528,2.15146,54690.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.197,93.81,812.207,10.0537,10.0537,2.15163,54689.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.204,93.8167,812.207,10.0554,10.0554,2.15196,54687.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.214,93.8267,812.208,10.058,10.058,2.15248,54684.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.224,93.8367,812.208,10.0606,10.0606,2.153,54681.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.234,93.8467,812.209,10.0632,10.0632,2.15349,54678.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.244,93.8567,812.209,10.0657,10.0657,2.15398,54675,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.254,93.8667,812.21,10.0683,10.0683,2.1545,54672,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.264,93.8767,812.21,10.0709,10.0709,2.155,54668.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.274,93.8867,812.211,10.0735,10.0735,2.15549,54665.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.284,93.8967,812.211,10.0761,10.0761,2.156,54662.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.294,93.9067,812.212,10.0787,10.0787,2.15651,54659.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.297,93.91,812.212,10.0796,10.0796,2.15667,54658.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.304,93.9167,812.212,10.0814,10.0814,2.15701,54656,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.314,93.9267,812.213,10.0842,10.0842,2.15751,54652.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.324,93.9367,812.213,10.0869,10.0869,2.158,54649.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.334,93.9467,812.214,10.0897,10.0897,2.15849,54646.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.344,93.9567,812.214,10.0925,10.0925,2.15898,54643.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.347,93.96,812.215,10.0934,10.0934,2.15915,54642,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.354,93.9667,812.215,10.0952,10.0952,2.1595,54639.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.364,93.9767,812.215,10.098,10.098,2.16,54636.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.374,93.9867,812.216,10.1008,10.1008,2.1605,54633.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.384,93.9967,812.216,10.1036,10.1036,2.16099,54630.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.394,94.0067,812.217,10.1064,10.1064,2.16149,54627,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.404,94.0167,812.217,10.1093,10.1093,2.16197,54624.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.414,94.0267,812.218,10.112,10.112,2.16247,54621.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.424,94.0367,812.218,10.1148,10.1148,2.16299,54618.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.434,94.0467,812.219,10.1176,10.1176,2.16349,54615.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.444,94.0567,812.219,10.1204,10.1204,2.16399,54612.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.454,94.0667,812.22,10.1232,10.1232,2.1645,54609.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.464,94.0767,812.22,10.1258,10.1258,2.16501,54607,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.474,94.0867,812.221,10.1285,10.1285,2.16551,54604.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.484,94.0967,812.221,10.1312,10.1312,2.16601,54601.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.494,94.1067,812.222,10.1338,10.1338,2.16651,54598.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.504,94.1167,812.222,10.1367,10.1367,2.16702,54595.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.514,94.1267,812.223,10.1397,10.1397,2.16752,54592.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.524,94.1367,812.223,10.1427,10.1427,2.16802,54589.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.534,94.1467,812.224,10.1456,10.1456,2.1685,54586.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.544,94.1567,812.224,10.1486,10.1486,2.16899,54583.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.547,94.16,812.225,10.1496,10.1496,2.16915,54582.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.554,94.1667,812.225,0.0,10.1512,2.16948,54580,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.564,94.1767,812.225,0.0,10.1538,2.16998,54576.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.574,94.1867,812.226,0.0,10.1562,2.17046,54573.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.584,94.1967,812.226,0.0,10.1588,2.17096,54570.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.594,94.2067,812.227,0.0,10.1614,2.17147,54567.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.597,94.2099,812.227,0.0,10.1622,2.17163,54566.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.604,94.2167,812.227,0.0,10.1639,2.17197,54564,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.614,94.2267,812.228,0.0,10.1665,2.17247,54561.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.624,94.2367,812.228,0.0,10.169,2.17297,54558.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.634,94.2467,812.229,0.0,10.1716,2.17347,54555.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.644,94.2567,812.229,0.0,10.1741,2.17398,54552.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.654,94.2667,812.23,0.0,10.1767,2.17449,54549.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.664,94.2767,812.23,0.0,10.1794,2.17501,54546.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.674,94.2867,812.231,0.0,10.1819,2.17551,54543.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.684,94.2967,812.231,0.0,10.1845,2.17601,54540.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.694,94.3067,812.232,0.0,10.187,2.17651,54537.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.704,94.3167,812.232,0.0,10.1895,2.177,54534.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.714,94.3267,812.233,0.0,10.192,2.17749,54531.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.724,94.3367,812.233,0.0,10.1946,2.17799,54528,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.734,94.3467,812.234,0.0,10.1971,2.17849,54524.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.744,94.3567,812.234,0.0,10.1996,2.17898,54521.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.747,94.36,812.235,0.0,10.2004,2.17914,54520.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.754,94.3667,812.235,0.0,10.2021,2.17948,54518.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.764,94.3767,812.235,0.0,10.2047,2.17998,54515.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.774,94.3867,812.236,0.0,10.2072,2.18046,54511.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.784,94.3967,812.236,0.0,10.2097,2.18096,54508.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.794,94.4067,812.237,0.0,10.2122,2.18145,54505.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.797,94.41,812.237,0.0,10.2131,2.18162,54504.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.804,94.4167,812.237,0.0,10.2148,2.18196,54502.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.814,94.4267,812.238,0.0,10.2173,2.18245,54498.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.824,94.4367,812.238,0.0,10.2199,2.18296,54495.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.834,94.4467,812.239,0.0,10.2224,2.18345,54492.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.844,94.4567,812.239,0.0,10.2249,2.18394,54489.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.847,94.46,812.239,0.0,10.2257,2.18411,54488.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.854,94.4667,812.24,0.0,10.2274,2.18444,54486,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.864,94.4767,812.24,0.0,10.23,2.18494,54482.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.874,94.4867,812.241,0.0,10.2325,2.18544,54479.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.884,94.4967,812.241,0.0,10.235,2.18594,54476.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.894,94.5067,812.242,0.0,10.2376,2.18645,54473.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
114.897,94.5101,812.242,0.0,10.2385,2.18662,54472.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
