Sample name,Material Thickness (mm),Material,Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),Bending module speed,Bending module,Bending strength,Deformation at bending strength
"""PA_0,1_I_2""",1,PA,56.2128,1.51922,1.51922,1.51922,31.5554,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.2528,1.52054,1.52054,1.52054,31.6899,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.2828,1.52154,1.52154,1.52154,31.6347,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.3228,1.52286,1.52286,1.52286,31.3825,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.3528,1.52386,1.52386,1.52386,31.4765,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.3828,1.52487,1.52487,1.52487,31.6376,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.4128,1.52588,1.52588,1.52588,31.7643,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.4528,1.52721,1.52721,1.52721,31.8667,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.4828,1.52821,1.52821,1.52821,31.823,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.5228,1.52954,1.52954,1.52954,31.6966,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.5628,1.53087,1.53087,1.53087,31.5338,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.6028,1.53219,1.53219,1.53219,31.4443,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.6328,1.53321,1.53321,1.53321,31.7817,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.6628,1.53421,1.53421,1.53421,31.7018,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.6928,1.53521,1.53521,1.53521,31.6382,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.7328,1.53655,1.53655,1.53655,31.4682,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.7628,1.53755,1.53755,1.53755,31.6831,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.7928,1.53856,1.53856,1.53856,31.81,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.8328,1.53989,1.53989,1.53989,31.8781,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.8628,1.5409,1.5409,1.5409,31.9323,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.8928,1.5419,1.5419,1.5419,31.8883,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.9228,1.5429,1.5429,1.5429,31.8942,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.9528,1.5439,1.5439,1.5439,31.9235,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,56.9928,1.54523,1.54523,1.54523,31.9569,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.0328,1.54655,1.54655,1.54655,32.0579,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.0628,1.54756,1.54756,1.54756,31.9752,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.0928,1.54857,1.54857,1.54857,31.9237,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.1328,1.54989,1.54989,1.54989,31.9199,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.1628,1.55089,1.55089,1.55089,31.8704,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.1928,1.5519,1.5519,1.5519,32.0899,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.2228,1.5529,1.5529,1.5529,31.9405,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.2528,1.5539,1.5539,1.5539,31.98,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.2828,1.5549,1.5549,1.5549,31.989,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.3128,1.55592,1.55592,1.55592,32.0441,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.3528,1.55724,1.55724,1.55724,32.1037,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.3828,1.55824,1.55824,1.55824,32.1525,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.4228,1.55958,1.55958,1.55958,32.1879,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.4628,1.56091,1.56091,1.56091,32.1881,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.4928,1.56191,1.56191,1.56191,31.961,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.5228,1.56291,1.56291,1.56291,31.8277,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.5528,1.56392,1.56392,1.56392,31.9546,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.5928,1.56523,1.56523,1.56523,32.3411,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.6228,1.56623,1.56623,1.56623,32.5257,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.6528,1.56723,1.56723,1.56723,32.298,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.6828,1.56823,1.56823,1.56823,32.2355,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.7228,1.56955,1.56955,1.56955,32.1578,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.7528,1.57057,1.57057,1.57057,32.399,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.7928,1.5719,1.5719,1.5719,32.2093,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.8328,1.57322,1.57322,1.57322,32.1922,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.8728,1.57456,1.57456,1.57456,32.5955,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.9128,1.57588,1.57588,1.57588,32.4684,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.9528,1.5772,1.5772,1.5772,32.4557,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,57.9828,1.57822,1.57822,1.57822,32.2096,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.0128,1.57922,1.57922,1.57922,32.3065,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.0528,1.58053,1.58053,1.58053,32.4218,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.0828,1.58153,1.58153,1.58153,32.4671,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.1128,1.58254,1.58254,1.58254,32.4847,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.1528,1.58386,1.58386,1.58386,32.4947,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.1828,1.58487,1.58487,1.58487,32.585,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.2128,1.58589,1.58589,1.58589,32.5825,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.2528,1.5872,1.5872,1.5872,32.6799,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.2928,1.58852,1.58852,1.58852,32.782,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.3228,1.58954,1.58954,1.58954,32.7192,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.3628,1.59087,1.59087,1.59087,32.563,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.4028,1.5922,1.5922,1.5922,32.6949,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.4328,1.59321,1.59321,1.59321,32.627,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.4628,1.59421,1.59421,1.59421,32.7535,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.5028,1.59553,1.59553,1.59553,32.7809,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.5328,1.59653,1.59653,1.59653,32.7997,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.5628,1.59754,1.59754,1.59754,32.5422,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.6028,1.59886,1.59886,1.59886,32.5768,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.6328,1.59987,1.59987,1.59987,32.7848,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.6628,1.60089,1.60089,1.60089,32.8121,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.7028,1.60221,1.60221,1.60221,32.707,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.7428,1.60354,1.60354,1.60354,32.5991,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.7728,1.60455,1.60455,1.60455,32.4188,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.8028,1.60557,1.60557,1.60557,32.5553,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.8428,1.60689,1.60689,1.60689,32.6796,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.8728,1.60791,1.60791,1.60791,32.757,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.9028,1.60891,1.60891,1.60891,32.6373,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.9428,1.61023,1.61023,1.61023,32.4463,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,58.9828,1.61156,1.61156,1.61156,32.6125,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.0128,1.61256,1.61256,1.61256,32.5935,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.0528,1.61389,1.61389,1.61389,32.6907,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.0828,1.6149,1.6149,1.6149,32.9075,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.1128,1.61591,1.61591,1.61591,32.9599,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.1528,1.61723,1.61723,1.61723,32.9539,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.1928,1.61856,1.61856,1.61856,32.5894,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.2228,1.61958,1.61958,1.61958,32.7035,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.2528,1.62058,1.62058,1.62058,32.7975,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.2928,1.6219,1.6219,1.6219,32.8155,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.3228,1.62292,1.62292,1.62292,32.7442,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.3628,1.62424,1.62424,1.62424,32.5508,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.4028,1.62557,1.62557,1.62557,32.7256,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.4328,1.62658,1.62658,1.62658,32.7549,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.4728,1.62791,1.62791,1.62791,32.8608,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.5128,1.62924,1.62924,1.62924,32.7247,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.5428,1.63024,1.63024,1.63024,32.7385,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.5728,1.63125,1.63125,1.63125,32.7038,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.6128,1.63257,1.63257,1.63257,33.0022,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.6528,1.63389,1.63389,1.63389,33.3707,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.6828,1.6349,1.6349,1.6349,33.5172,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.7228,1.63623,1.63623,1.63623,33.8496,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.7528,1.63723,1.63723,1.63723,33.6421,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.7828,1.63824,1.63824,1.63824,33.8482,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.8228,1.63955,1.63955,1.63955,33.4864,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.8528,1.64055,1.64055,1.64055,33.3609,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.8828,1.64156,1.64156,1.64156,33.064,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.9128,1.64256,1.64256,1.64256,33.0467,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.9528,1.64388,1.64388,1.64388,33.3825,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,59.9828,1.64489,1.64489,1.64489,33.4214,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.0128,1.64589,1.64589,1.64589,33.5485,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.0528,1.6472,1.6472,1.6472,33.6916,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.0928,1.64853,1.64853,1.64853,33.7035,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.1228,1.64954,1.64954,1.64954,33.5831,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.1628,1.65086,1.65086,1.65086,33.6732,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.1928,1.65187,1.65187,1.65187,33.4808,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.2228,1.65289,1.65289,1.65289,33.5089,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.2628,1.65422,1.65422,1.65422,33.4394,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.3028,1.65553,1.65553,1.65553,33.6232,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.3428,1.65687,1.65687,1.65687,33.729,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.3728,1.65787,1.65787,1.65787,33.7239,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.4128,1.65919,1.65919,1.65919,33.6774,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.4428,1.66021,1.66021,1.66021,33.6841,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.4828,1.66153,1.66153,1.66153,33.5149,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.5228,1.66286,1.66286,1.66286,33.6352,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.5528,1.66386,1.66386,1.66386,33.5714,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.5828,1.66486,1.66486,1.66486,33.5726,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.6128,1.66587,1.66587,1.66587,33.9308,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.6428,1.66687,1.66687,1.66687,33.7872,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.6728,1.66787,1.66787,1.66787,33.8703,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.7028,1.66888,1.66888,1.66888,33.9876,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.7328,1.66988,1.66988,1.66988,33.5828,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.7628,1.67089,1.67089,1.67089,33.5689,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.7928,1.6719,1.6719,1.6719,33.3593,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.8228,1.6729,1.6729,1.6729,33.4464,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.8528,1.6739,1.6739,1.6739,33.581,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.8828,1.6749,1.6749,1.6749,33.7546,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.9128,1.67591,1.67591,1.67591,33.8136,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.9528,1.67724,1.67724,1.67724,33.8381,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,60.9928,1.67857,1.67857,1.67857,33.7088,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.0228,1.67956,1.67956,1.67956,33.4784,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.0628,1.68089,1.68089,1.68089,33.5899,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.0928,1.6819,1.6819,1.6819,33.774,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.1228,1.6829,1.6829,1.6829,33.7945,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.1628,1.68424,1.68424,1.68424,33.833,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.2028,1.68557,1.68557,1.68557,33.6933,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.2328,1.68657,1.68657,1.68657,33.7394,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.2628,1.68757,1.68757,1.68757,33.8295,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.2928,1.68857,1.68857,1.68857,33.9606,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.3228,1.68958,1.68958,1.68958,33.9216,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.3528,1.69058,1.69058,1.69058,33.8862,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.3928,1.69191,1.69191,1.69191,34.017,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.4328,1.69323,1.69323,1.69323,34.2563,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.4628,1.69424,1.69424,1.69424,34.4572,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.4928,1.69525,1.69525,1.69525,34.4569,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.5328,1.69658,1.69658,1.69658,34.5321,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.5628,1.69759,1.69759,1.69759,34.4879,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.5928,1.69859,1.69859,1.69859,34.454,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.6328,1.69989,1.69989,1.69989,34.506,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.7328,1.70323,1.70323,1.70323,34.606,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.8328,1.70656,1.70656,1.70656,34.3969,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,61.9328,1.70988,1.70988,1.70988,34.6345,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.0328,1.71322,1.71322,1.71322,34.4632,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.1328,1.71652,1.71652,1.71652,34.0937,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.2328,1.71989,1.71989,1.71989,34.469,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.3328,1.7232,1.7232,1.7232,34.5099,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.4328,1.72664,1.72664,1.72664,34.4933,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.5328,1.7311,1.7311,1.7311,34.4718,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.6328,1.73689,1.73689,1.73689,34.7166,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.7328,1.74405,1.74405,1.74405,34.1871,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.8328,1.75247,1.75247,1.75247,33.9662,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,62.9328,1.76228,1.76228,1.76228,34.3649,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.0328,1.77341,1.77341,1.77341,35.0523,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.1228,1.78452,1.78452,1.78452,34.7479,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.2028,1.79532,1.79532,1.79532,35.0911,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.2728,1.80546,1.80546,1.80546,35.1953,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.3428,1.81627,1.81627,1.81627,35.2017,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.4128,1.82775,1.82775,1.82775,35.8214,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.4728,1.83776,1.83776,1.83776,36.2831,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.5328,1.84777,1.84777,1.84777,36.1831,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.6028,1.85938,1.85938,1.85938,36.5376,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.6728,1.87102,1.87102,1.87102,36.77,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.7328,1.88105,1.88105,1.88105,36.7887,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.8028,1.89274,1.89274,1.89274,36.7709,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.8628,1.90276,1.90276,1.90276,37.0236,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.9228,1.91276,1.91276,1.91276,37.0317,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,63.9928,1.9244,1.9244,1.9244,37.3242,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.0628,1.93601,1.93601,1.93601,37.6784,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.1228,1.94605,1.94605,1.94605,38.152,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.1928,1.95771,1.95771,1.95771,38.215,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.2528,1.96778,1.96778,1.96778,37.9991,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.3128,1.97779,1.97779,1.97779,38.0347,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.3828,1.98938,1.98938,1.98938,38.6676,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.4428,1.99938,1.99938,1.99938,38.8548,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.5128,2.01103,2.01103,2.01103,39.4716,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.5828,2.02269,2.02269,2.02269,39.7125,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.6428,2.03276,2.03276,2.03276,39.5439,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.7028,2.04278,2.04278,2.04278,39.5924,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.7728,2.05439,2.05439,2.05439,40.0246,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.8428,2.06604,2.06604,2.06604,40.2961,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.9128,2.07771,2.07771,2.07771,40.2443,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,64.9828,2.08935,2.08935,2.08935,40.3757,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.0428,2.09941,2.09941,2.09941,40.8176,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.1028,2.10943,2.10943,2.10943,40.8514,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.1728,2.12105,2.12105,2.12105,40.5687,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.2428,2.13271,2.13271,2.13271,40.857,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.3128,2.14437,2.14437,2.14437,40.8288,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.3828,2.15603,2.15603,2.15603,41.6237,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.4428,2.16608,2.16608,2.16608,42.1872,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.5028,2.17608,2.17608,2.17608,42.2124,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.5628,2.18609,2.18609,2.18609,41.8422,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.6328,2.19771,2.19771,2.19771,41.9715,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.7028,2.20936,2.20936,2.20936,42.5652,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.7628,2.21938,2.21938,2.21938,42.9236,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.8228,2.22941,2.22941,2.22941,43.2995,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.8828,2.23943,2.23943,2.23943,43.4764,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,65.9428,2.24945,2.24945,2.24945,42.9249,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,66.0128,2.26105,2.26105,2.26105,43.5212,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,66.0828,2.27267,2.27267,2.27267,43.7219,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,66.1428,2.28272,2.28272,2.28272,44.0458,2.0,1441.88,87.1449,7.32024
